Frame,A,B,C,D,E,F,G,H,I,J,K,L
81,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
82,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
83,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
84,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
85,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
86,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
87,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
88,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
89,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
90,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
91,127.997,128.887,119.229,123.648,90,90,93.8452,96.2326,153.412,142.74,115.04,115.277,
92,129.456,128.536,120.237,123.274,90,90,93.8637,96.4907,154.331,144.005,115.308,115.202,
93,129.456,128.536,120.237,123.275,90,90,93.8637,96.4907,154.331,144.005,115.308,115.202,
94,129.456,128.536,120.237,123.275,90,90,93.8637,96.4907,154.331,144.005,115.308,115.202,
95,129.456,128.536,120.237,123.275,90,90,93.8637,96.4907,154.331,144.005,115.308,115.202,
96,129.456,128.536,120.237,123.275,90,90,93.8637,96.4907,154.331,144.005,115.308,115.202,
97,129.456,128.536,120.237,123.275,90,90,93.8637,96.4907,154.331,144.005,115.308,115.202,
98,131.043,130.008,120.532,123.29,90,90,93.8753,95.2669,152.527,142.399,114.013,114.022,
99,131.043,130.008,120.532,123.29,90,90,93.8751,95.2666,152.527,142.399,114.013,114.022,
100,131.17,130.936,118.863,123.212,90,90,93.3634,95.1045,153.155,142.201,113.959,114.14,
101,131.171,130.936,118.86,123.212,90,90,93.3633,95.1045,153.155,142.202,113.959,114.14,
102,131.179,130.93,118.865,123.212,90,90,93.3613,95.1048,153.148,142.205,113.959,114.138,
103,131.182,130.927,118.866,123.214,90,90,93.3607,95.1048,153.146,142.206,113.958,114.137,
104,131.182,130.927,118.866,123.214,90,90,93.3607,95.1048,153.146,142.206,113.958,114.137,
105,131.184,130.925,118.854,123.213,90,90,93.3601,95.1049,153.144,142.207,113.958,114.137,
106,131.184,130.925,118.854,123.213,90,90,93.3601,95.1049,153.144,142.207,113.958,114.137,
107,131.184,130.925,118.854,123.213,90,90,93.3601,95.1049,153.144,142.207,113.958,114.137,
108,131.193,130.915,118.862,123.215,90,90,93.3576,95.1048,153.129,142.209,113.957,114.132,
109,131.225,130.886,118.703,123.195,90,90,93.3513,95.092,153.125,142.242,113.938,114.109,
110,132.235,131.39,119.462,123.17,90,90,93.0803,94.6272,152.384,141.368,113.406,113.423,
111,134.139,131.938,120.086,122.978,90,90,92.3813,93.88,148.704,137.182,111.703,111.434,
112,134.735,132.615,119.697,122.951,90,90,92.478,93.6068,148.298,136.691,111.526,111.435,
113,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
114,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
115,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
116,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
117,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
118,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
119,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
120,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
121,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
122,134.542,132.091,119.416,122.686,90,90,92.5951,94.1635,149.202,137.211,112.278,112.083,
123,134.542,132.091,119.416,122.686,90,90,92.5952,94.1636,149.203,137.211,112.278,112.083,
124,134.542,132.091,119.416,122.686,90,90,92.5952,94.1636,149.203,137.211,112.278,112.083,
125,134.542,132.091,119.416,122.686,90,90,92.5952,94.1636,149.203,137.211,112.278,112.083,
126,134.542,132.091,119.416,122.686,90,90,92.5952,94.1636,149.203,137.211,112.278,112.083,
127,134.368,132.18,119.044,122.582,90,90,92.5974,94.161,149.505,137.35,112.135,112.089,
128,134.805,132.888,119.621,122.713,90,90,92.4961,93.5941,149.293,137.359,111.684,111.583,
129,135.556,133.277,119.216,122.404,90,90,92.2926,93.5511,148.203,136.423,111.5,111.346,
130,135.457,133.426,119.173,122.58,90,90,92.3539,93.5422,148.48,136.681,111.442,111.435,
131,135.457,133.426,119.173,122.58,90,90,92.3539,93.5422,148.48,136.681,111.442,111.435,
132,135.069,132.384,119.009,122.098,90,90,92.1915,94.5199,149.228,136.697,112.516,112.066,
133,135.051,132.408,119.004,122.094,90,90,92.2416,94.5119,149.242,136.738,112.533,112.083,
134,134.892,132.483,118.629,122.022,90,90,92.2578,94.5048,149.533,136.875,112.396,112.069,
135,135.879,134.111,118.672,121.592,90,90,92.1811,93.9922,148.549,136.147,111.807,111.393,
136,136.139,134.267,118.472,121.202,90,90,92.4005,94.1612,149.118,136.481,112.326,111.77,
137,136.062,134.285,118.333,121.229,90,90,92.3956,94.1588,149.263,136.569,112.245,111.748,
138,136.062,134.285,118.328,121.231,90,90,92.3955,94.1588,149.264,136.571,112.244,111.747,
139,136.062,134.286,118.325,121.231,90,90,92.3954,94.1588,149.266,136.572,112.243,111.747,
140,151.972,156.323,118.171,116.054,90,90,92.679,92.8401,146.989,139.783,106.884,105.768,
141,159.036,163.771,114.573,111.059,90,90,92.695,92.0582,140.433,136.239,105.131,104.832,
142,117.722,102.275,130.51,129.567,90,90,97.8312,96.4586,119.301,120.338,119.676,120.679,
143,117.267,107.402,133.073,120.3,90,90,98.2562,96.2322,115.613,116.437,117.387,118.663,
144,120.38,112.822,121.424,129.561,90,90,90.8812,96.4496,145.764,128.982,119.398,118.478,
145,125.368,119.163,120.983,126.685,90,90,91.0412,95.806,144.49,127.453,118.398,117.165,
146,124.54,125.248,120.107,128.024,90,90,91.061,95.8877,144.916,128.665,116.501,115.301,
147,124.54,125.254,120.105,128.027,90,90,91.061,95.8876,144.916,128.665,116.5,115.301,
