Frame,A,B,C,D,E,F,G,H,I,J,K,L
283,149.3,168.106,121.829,119.753,90,90,92.1377,95.0178,150.649,151.995,119.827,119.239,
284,150.366,168.685,121.912,119.311,90,90,92.7126,94.208,151.488,152.222,119.351,118.917,
285,150.334,168.66,122.17,119.276,90,90,92.689,94.1905,151.396,152.424,119.427,118.888,
286,150.241,168.64,122.307,119.268,90,90,92.6751,94.1795,151.356,152.389,119.447,118.898,
287,149.301,168.464,123.143,119.11,90,90,92.472,94.1321,151.114,152.085,119.543,118.851,
288,148.272,164.881,123.26,119.569,90,90,92.6889,94.207,152.08,152.724,119.68,119.237,
289,148.414,164.675,123.48,119.356,90,90,92.5374,93.8681,148.764,152.098,119.789,118.409,
290,147.12,164.395,123.093,119.702,90,90,92.5418,94.7688,152.193,152.7,119.907,119.473,
291,146.579,164.866,123.953,119.858,90,90,92.8473,92.8211,152.732,154.84,120.786,119.929,
292,149.726,166.432,122.154,118.155,90,90,92.5073,94.2403,152.645,152.689,119.584,119.328,
293,149.672,166.394,122.148,118.146,90,90,92.6246,94.2418,152.573,152.827,119.566,119.292,
294,149.059,166.616,122.055,118.25,90,90,92.8833,94.2612,152.619,153.494,119.598,119.163,
295,149.035,166.583,122.076,118.256,90,90,92.9086,94.1459,152.555,153.563,119.616,119.163,
296,149.574,166.459,122.163,118.046,90,90,92.298,93.5687,147.38,153.487,119.742,117.66,
297,149.532,166.463,122.137,118.044,90,90,92.7816,93.3344,148.603,153.497,119.502,117.772,
298,149.182,165.79,122.943,118.523,90,90,92.8645,93.551,152.256,152.887,119.615,119.168,
299,148.572,166.652,122.351,118.698,90,90,93.0439,92.9358,150.121,153.766,120.189,118.731,
300,148.571,166.651,122.351,118.698,90,90,93.0441,92.9359,150.123,153.766,120.189,118.731,
301,148.545,166.705,122.354,118.675,90,90,93.0628,92.9841,150.325,153.818,120.159,118.731,
302,146.381,163.147,123.274,120.093,90,90,92.9048,93.9077,152.568,153.797,120.028,119.418,
303,148.601,164.319,123.228,118.398,90,90,92.8313,93.9436,153.073,153.241,119.473,119.262,
304,146.456,164.384,123.789,120.291,90,90,92.5975,92.6326,150.782,153.313,120.086,119.054,
305,146.454,164.39,123.791,120.288,90,90,92.5883,92.6356,150.802,153.308,120.087,119.057,
306,146.697,163.749,123.142,120.478,90,90,92.9677,92.9499,152.416,154.2,120.503,119.653,
307,147.395,165.623,123.058,119.333,90,90,92.8337,93.6512,152.881,153.816,119.928,119.465,
308,147.396,165.621,123.058,119.333,90,90,92.835,93.6514,152.878,153.816,119.928,119.465,
309,147.839,164.317,123.472,118.621,90,90,93.0912,92.1257,151.008,153.48,119.813,118.9,
310,147.838,164.317,123.471,118.62,90,90,93.0903,92.1255,151.01,153.479,119.812,118.9,
311,147.781,164.272,123.231,118.601,90,90,92.8986,92.1601,151.379,153.331,119.786,118.869,
312,147.781,164.272,123.231,118.601,90,90,92.8985,92.1602,151.379,153.331,119.785,118.869,
313,147.742,164.282,123.151,118.562,90,90,92.8131,92.2044,151.536,153.325,119.768,118.864,
314,148.13,163.852,122.21,119.309,90,90,91.9707,92.6143,151.621,153.132,119.598,118.956,
315,148.115,163.894,122.265,119.308,90,90,92.3119,92.6504,151.669,153.257,119.602,118.93,
316,148.096,163.925,122.352,119.318,90,90,92.5289,92.6441,151.711,153.273,119.599,118.921,
317,148.16,164.084,122.592,119.172,90,90,92.7432,92.4147,151.884,153.385,119.585,118.849,
318,148.137,164.095,122.597,119.175,90,90,92.7239,92.4113,151.887,153.395,119.589,118.857,
319,147.923,164.142,122.789,119.182,90,90,92.7613,92.3629,151.645,153.268,119.616,118.905,
320,147.896,164.113,122.79,119.184,90,90,92.7756,92.3655,151.657,153.271,119.616,118.905,
321,146.58,163.337,123.484,119.604,90,90,92.3161,94.3361,152.395,152.302,119.472,119.252,
322,147.931,163.656,122.714,119.867,90,90,92.585,92.5628,150.568,152.504,119.276,118.699,
323,145.762,162.728,123.714,119.366,90,90,92.2963,94.1309,152.989,153.314,120.1,119.589,
324,145.871,162.758,123.688,119.374,90,90,91.9323,94.1192,151.604,153.028,120.22,119.413,
325,145.886,163.141,123.262,119.566,90,90,92.7918,94.0365,152.46,153.012,119.679,119.172,
326,145.893,163.144,123.264,119.563,90,90,92.8001,94.0397,152.442,153.012,119.68,119.171,
327,145.925,162.931,123.277,119.568,90,90,92.8418,94.0601,152.337,152.996,119.689,119.17,
328,145.895,163.577,123.205,119.439,90,90,92.9835,94.0151,152.806,153.393,119.853,119.367,
329,145.723,161.896,124.302,119.351,90,90,93.7457,92.5057,149.945,152.59,119.789,118.642,
330,145.727,161.928,124.278,119.346,90,90,93.7062,92.5112,149.985,152.584,119.784,118.639,
331,145.728,161.93,124.277,119.346,90,90,93.7054,92.5117,149.988,152.584,119.784,118.639,
332,145.728,161.93,124.277,119.346,90,90,93.7053,92.5117,149.988,152.584,119.784,118.639,
333,145.728,161.93,124.277,119.346,90,90,93.705,92.5117,149.988,152.584,119.784,118.639,
334,145.728,161.93,124.277,119.346,90,90,93.705,92.5117,149.988,152.584,119.784,118.639,
335,145.728,161.93,124.277,119.346,90,90,93.705,92.5117,149.988,152.584,119.784,118.639,
336,145.728,161.93,124.277,119.346,90,90,93.705,92.5117,149.988,152.584,119.784,118.639,
337,145.749,161.951,124.165,119.336,90,90,93.5297,92.5446,150.135,152.562,119.769,118.621,
338,148.171,163.946,122.316,117.873,90,90,92.9538,93.2351,151.887,152.527,119.185,118.556,
339,146.044,159.154,122.921,118.044,90,90,92.7707,93.5593,152.898,152.686,119.176,119.027,
340,146.416,159.503,121.693,118.836,90,90,92.9914,93.7639,152.703,152.954,118.995,118.904,
341,146.398,159.554,121.874,118.856,90,90,93.0115,93.7345,152.563,152.892,119.04,118.893,
342,146.371,159.584,121.903,118.859,90,90,93.0119,93.7407,152.531,152.881,119.046,118.89,
343,146.516,161.374,122.507,119.149,90,90,93.0637,93.6483,152.326,152.918,119.188,118.969,
344,146.515,161.373,122.51,119.145,90,90,93.0644,93.6435,152.315,152.914,119.189,118.968,
345,146.515,161.37,122.511,119.145,90,90,93.0645,93.6441,152.314,152.913,119.189,118.968,
346,146.506,161.368,122.534,119.124,90,90,93.0651,93.6676,152.248,152.88,119.197,118.962,
347,146.503,161.358,122.539,119.123,90,90,93.0652,93.6738,152.233,152.871,119.199,118.961,
348,146.503,161.358,122.539,119.123,90,90,93.0652,93.6741,152.233,152.871,119.199,118.961,
349,146.503,161.358,122.539,119.123,90,90,93.0652,93.6744,152.232,152.871,119.199,118.961,
350,146.503,161.356,122.539,119.123,90,90,93.0652,93.6748,152.232,152.871,119.199,118.961,
351,146.503,161.356,122.539,119.123,90,90,93.0652,93.6748,152.232,152.87,119.199,118.961,
352,146.503,161.356,122.539,119.123,90,90,93.0652,93.6748,152.232,152.87,119.199,118.961,
353,146.503,161.356,122.539,119.123,90,90,93.0652,93.6748,152.232,152.87,119.199,118.961,
354,147.449,162.079,121.843,118.678,90,90,93.0971,93.7241,152.228,152.713,118.753,118.715,
355,147.439,162.091,121.849,118.676,90,90,93.0984,93.7206,152.202,152.701,118.754,118.714,
356,147.438,162.091,121.849,118.676,90,90,93.0984,93.7203,152.201,152.7,118.754,118.714,
357,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
358,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
359,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
360,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
361,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
362,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
363,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
364,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
365,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
366,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
367,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
368,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
369,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
370,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
371,147.438,162.091,121.849,118.676,90,90,93.0984,93.7202,152.201,152.7,118.754,118.714,
372,146.655,164.144,122.639,118.353,90,90,93.0433,93.7038,152.718,153.216,119.423,119.032,
373,147.094,163.647,122.024,119.191,90,90,93.1156,94.3208,152.526,152.987,118.952,118.982,
374,147.097,163.65,122.051,119.177,90,90,93.1209,94.3307,152.474,152.999,118.967,118.98,
375,147.095,163.656,122.073,119.167,90,90,93.1241,94.2977,152.435,153,118.979,118.978,
376,147.095,163.656,122.073,119.166,90,90,93.1241,94.2975,152.434,153,118.979,118.978,
377,147.095,163.656,122.073,119.166,90,90,93.1241,94.2975,152.434,153,118.979,118.978,
378,145.622,160.324,123.536,121.23,90,90,93.0619,94.3584,152.956,153.362,119.562,119.696,
379,146.819,160.823,123.041,121.045,90,90,93.3862,93.6729,152.308,153.283,119.253,119.307,
380,146.22,159.04,122.961,119.83,90,90,93.2373,93.4828,151.986,152.449,118.546,118.738,
381,146.22,159.065,122.747,119.82,90,90,93.23,93.4825,151.966,152.404,118.542,118.734,
382,146.22,159.066,122.747,119.82,90,90,93.2299,93.4824,151.966,152.403,118.542,118.734,
383,146.22,159.066,122.747,119.82,90,90,93.2298,93.4824,151.966,152.403,118.541,118.734,
384,146.22,159.066,122.747,119.82,90,90,93.2298,93.4824,151.966,152.403,118.542,118.734,
385,145.727,160.071,123.109,119.906,90,90,93.106,93.0882,150.89,151.557,118.454,118.359,
386,145.726,160.069,123.11,119.904,90,90,93.105,93.0912,150.89,151.551,118.454,118.36,
387,145.34,160.487,123.306,119.916,90,90,93.0761,92.9031,150.733,151.563,118.516,118.339,
388,145.895,163.442,122.554,119.14,90,90,92.9625,93.9769,152.07,152.62,119.074,118.991,
389,145.913,163.391,122.564,119.122,90,90,92.9814,93.9817,152.023,152.627,119.076,118.99,
390,146.232,163.23,122.767,119.297,90,90,92.8127,94.6467,152.21,152.028,118.792,119.075,
391,146.235,163.232,122.769,119.297,90,90,92.8146,94.6462,152.205,152.026,118.792,119.075,
392,146.353,163.204,122.781,119.329,90,90,92.8652,94.6335,152.047,151.975,118.783,119.036,
393,146.287,163.402,123.039,119.38,90,90,93.0011,94.2669,151.638,151.763,118.704,118.798,
394,146.288,163.405,123.04,119.38,90,90,93.001,94.2669,151.637,151.763,118.704,118.798,
395,146.288,163.405,123.04,119.38,90,90,93.001,94.2668,151.637,151.763,118.704,118.798,
396,146.288,163.405,123.04,119.38,90,90,93.001,94.2668,151.637,151.763,118.704,118.798,
397,146.288,163.405,123.04,119.38,90,90,93.001,94.2668,151.637,151.763,118.704,118.798,
398,146.288,163.405,123.04,119.38,90,90,93.001,94.2668,151.637,151.763,118.704,118.798,
399,146.288,163.405,123.04,119.38,90,90,93.001,94.2668,151.637,151.763,118.704,118.798,
400,146.319,163.57,123.018,119.366,90,90,92.9978,94.27,151.618,151.758,118.702,118.789,
401,146.319,163.57,123.018,119.365,90,90,92.9978,94.2699,151.618,151.758,118.702,118.789,
402,147.106,163.465,122.603,119.471,90,90,93.2172,93.9584,151.643,151.939,118.705,118.884,
403,146.073,163.13,122.814,121.066,90,90,93.3418,93.667,150.708,151.905,118.737,118.785,
404,146.06,163.164,122.913,121.054,90,90,93.3202,93.7025,150.692,152.217,118.832,118.794,
405,146.07,163.167,122.92,121.055,90,90,93.3179,93.7049,150.682,152.222,118.841,118.798,
406,146.138,163.135,122.929,121.061,90,90,93.3159,93.7174,150.667,152.162,118.884,118.839,
407,146.616,164.405,123.059,120.977,90,90,93.2012,93.9944,151.216,152.418,119.272,119.267,
408,146.658,164.5,123.026,120.968,90,90,93.2005,93.9947,151.258,152.485,119.288,119.27,
409,146.659,164.507,123.026,120.968,90,90,93.2007,93.9951,151.259,152.486,119.289,119.27,
410,147.971,164.445,122.06,119.939,90,90,92.9443,94.5577,151.773,152.416,118.842,119.172,
411,147.368,164.201,122.098,119.467,90,90,93.27,94.1394,152.723,154.192,119.514,119.458,
412,147.357,164.218,122.098,119.465,90,90,93.2602,94.137,152.727,154.173,119.512,119.458,
413,147.355,164.221,122.099,119.465,90,90,93.2581,94.1362,152.728,154.168,119.511,119.458,
414,146.64,164.466,123.204,119.245,90,90,92.9347,94.2412,151.521,152.253,119.043,119.013,
415,146.658,164.491,122.998,119.249,90,90,92.9174,94.258,151.594,152.208,119.021,119.007,
416,146.674,164.382,122.697,119.33,90,90,92.9499,94.1881,151.438,151.943,118.972,118.973,
417,146.679,164.401,122.692,119.332,90,90,92.9509,94.1922,151.44,151.944,118.969,118.971,
418,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
419,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
420,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
421,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
422,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
423,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
424,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
425,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
426,146.68,164.401,122.692,119.332,90,90,92.951,94.1926,151.44,151.944,118.969,118.971,
427,148.409,162.153,123.085,118.766,90,90,92.2392,93.2123,143.01,148.524,117.899,116.369,
428,145.237,155.701,124.039,123.478,90,90,92.4931,93.8026,146.782,146.443,116.867,117.315,
429,145.151,155.754,124.06,123.48,90,90,92.5447,93.7896,146.781,146.541,116.906,117.337,
430,145.151,155.754,124.06,123.48,90,90,92.5447,93.7896,146.781,146.541,116.906,117.337,
431,147.85,157.678,123.319,122.77,90,90,91.552,96.9094,147.804,145.33,116.427,117.697,
432,151.093,160.399,119.147,117.706,90,90,92.4728,96.3126,150.571,148.379,116.807,117.957,
433,151.081,160.371,119.136,117.703,90,90,92.4804,96.3221,150.576,148.382,116.805,117.956,
434,151.08,160.374,119.135,117.703,90,90,92.4808,96.3206,150.576,148.382,116.805,117.956,
435,149.39,157.442,116.478,118.575,90,90,91.6593,95.6066,153.105,153.038,116.973,118.016,
436,147.974,156.172,121.189,120.3,90,90,94.0341,92.6335,155.723,156.76,119.739,119.937,
437,145.388,145.447,118.549,118.65,89.9999,90,92.8609,92.8922,150.377,150.374,111.678,112.137,
438,148.364,155.059,117.302,117.828,90,90,94.2084,90.2492,152.657,150.462,106.918,108.526,
439,148.198,158.429,114.622,116.3,90,90,91.6067,93.1845,155.26,142.919,105.938,107.806,
440,148.174,158.621,114.545,116.452,90,90,91.6063,93.1909,155.272,142.938,105.91,107.756,
441,147.927,155.684,108.004,108.107,90,90,90.1051,94.4604,145.171,127.986,108.496,110.891,
442,153.255,164.176,105.862,104.677,90,90,90.9627,94.2759,145.373,127.666,108.261,110.206,
443,153.152,163.925,105.593,104.596,90,90,90.8001,94.3342,145.672,127.533,108.38,110.375,
444,153.499,164.991,105.358,105.141,90,90,90.731,94.3683,146.059,127.756,107.861,110.173,
445,157.062,169.198,104.657,104.756,90,90,90.7622,95.1571,144.688,126.88,106.506,108.957,
446,159.253,173.994,104.648,103.097,90,90,91.6425,94.6554,144.293,126.706,105.602,107.959,
447,163.255,174.861,108.481,112.045,90,90,90.4086,92.4308,152.747,145.252,102.932,104.868,
448,160.653,170.566,109.441,109.693,90,90,91.0451,92.2466,149.407,144.211,105.364,106.724,
449,155.457,163.044,113.206,112.321,90,90,93.6847,90.4419,148.284,146.457,106.611,108.132,
450,157.308,164.285,112.217,111.09,90,90,92.2466,92.2037,146.701,146.783,106.771,107.72,
451,156.949,161.543,113.189,111.868,90,90,94.3328,90.4393,150.692,152.498,107.597,109.134,
452,159.149,164.092,112.123,113,90,90,92.1954,93.7522,152.004,153.788,107.81,108.196,
453,159.138,164.133,112.136,113.018,90,90,92.2015,93.7484,151.991,153.737,107.809,108.199,
454,160.526,163.687,111.51,114.189,90,90,93.6068,89.9406,155.122,158.783,106.426,108.349,
455,159.611,162.843,112.603,113.982,90,90,93.5505,90.9161,154.501,159.108,106.426,108.549,
456,159.847,162.849,112.773,114.351,90,90,93.6365,91.0411,154.294,159.225,106.4,108.507,
457,159.847,162.849,112.773,114.351,90,90,93.6365,91.0411,154.294,159.225,106.4,108.507,
458,151.098,159.202,111.512,109.934,90,90,93.3843,89.4846,147.943,134.162,108.802,110.261,
459,151.095,159.201,111.508,109.934,90,90,93.3832,89.489,147.943,134.172,108.8,110.258,
460,152.405,163.042,111.362,111.896,90,90,94.3548,89.0889,147.514,137.707,106.867,109.057,
461,152.414,163.049,111.366,111.882,90,90,94.3563,89.1135,147.505,137.739,106.858,109.052,
462,153.452,163.034,112.074,114.835,90,90,92.5322,92.2985,153.102,141.617,106.217,108.378,
463,154.843,164.395,111.855,115.445,90,90,92.6889,93.1752,152.489,142.456,105.345,108.36,
464,154.811,164.528,111.876,115.422,90,90,92.6825,93.2309,152.6,142.456,105.283,108.318,
465,155.466,164.851,111.236,115.148,90,90,91.8179,96.614,151.88,144.583,106.017,108.931,
466,160.523,170.586,110.666,116.174,90,90,91.4214,96.4096,150.447,145.045,103.256,106.477,
467,162.633,172.286,110.069,115.683,90,90,91.4781,96.0903,149.941,146.237,102.94,105.949,
468,162.627,172.58,110.451,116.225,90,90,91.3871,96.5917,150.239,147.012,102.719,105.848,
469,162.848,172.948,111.499,116.146,90,90,90.2453,96.2246,151.689,148.195,102.42,104.543,
470,162.078,171.368,112.496,117.466,90,90,89.9371,96.2806,152.999,149.306,102.366,104.492,
471,161.966,171.743,112.499,117.666,90,90,90.0094,96.1542,153.088,149.255,102.236,104.417,
472,161.966,171.773,112.498,117.622,90,90,90.0164,96.1198,153.133,149.342,102.224,104.4,
473,160.82,170.432,112.758,119.393,90,90,89.088,96.1367,153.906,151.275,102.269,104.189,
474,160.817,170.473,112.762,119.378,90,90,89.0985,96.1173,153.936,151.341,102.277,104.186,
475,160.817,170.473,112.762,119.378,90,90,89.0986,96.1172,153.936,151.341,102.277,104.186,
476,160.817,170.473,112.762,119.378,90,90,89.0986,96.1172,153.936,151.341,102.277,104.186,
477,161.916,173.206,112.319,120.993,90,90,88.5014,95.6357,155.691,153.69,101.268,102.914,
478,159.142,168.676,113.422,121.161,90,90,88.8293,95.4631,155.711,153.852,102.492,104.241,
479,160.252,169.178,113.622,120.699,90,90,89.2654,94.8364,155.693,154.22,102.125,103.934,
480,161.906,172.077,114.219,122.255,90,90,90.1478,93.4831,156.484,154.454,100.498,102.654,
481,159.478,168.201,114.567,123.242,90,90,90.0689,93.6778,156.196,153.938,101.297,103.585,
482,159.465,168.227,114.593,123.249,90,90,90.0657,93.6746,156.208,153.939,101.282,103.58,
483,163.712,173.268,114.363,122.005,90,90,90.9424,92.5845,156.279,154.276,99.6175,102.177,
484,160.49,169.252,114.762,122.472,90,90,91.0143,92.6258,155.95,153.951,100.875,103.293,
485,161.444,170.06,114.763,122.626,90,90,91.1912,92.3497,155.528,154.195,100.369,102.919,
486,162.198,171.518,115.228,121.656,90,90,91.6948,91.7078,154.288,153.188,99.939,102.098,
487,162.198,171.517,115.228,121.656,90,90,91.6948,91.7081,154.288,153.188,99.939,102.098,
488,162.198,171.517,115.228,121.656,90,90,91.6948,91.7081,154.288,153.188,99.939,102.098,
489,162.198,171.517,115.228,121.656,90,90,91.6948,91.7081,154.288,153.188,99.939,102.098,
490,162.198,171.517,115.228,121.656,90,90,91.6948,91.7081,154.288,153.188,99.939,102.098,
491,162.198,171.517,115.228,121.656,90,90,91.6948,91.7081,154.288,153.188,99.939,102.098,
492,162.198,171.517,115.228,121.656,90,90,91.6948,91.7081,154.288,153.188,99.939,102.098,
493,160.162,168.835,114.685,120.097,90,90,91.3704,92.5637,153.856,152.987,101.48,103.85,
494,160.162,168.834,114.685,120.097,90,90,91.3705,92.5638,153.856,152.987,101.48,103.85,
495,160.306,169.022,114.752,120.122,90,90,91.4997,92.3296,154.054,152.988,101.329,103.814,
496,160.306,169.024,114.753,120.122,90,90,91.4998,92.3295,154.055,152.988,101.329,103.814,
497,160.306,169.024,114.753,120.122,90,90,91.4998,92.3295,154.055,152.988,101.329,103.814,
498,160.309,169.036,114.754,120.123,90,90,91.5008,92.3276,154.059,152.991,101.327,103.813,
499,160.309,169.039,114.754,120.123,90,90,91.501,92.3272,154.06,152.992,101.327,103.813,
500,160.309,169.039,114.754,120.123,90,90,91.501,92.3272,154.06,152.992,101.327,103.813,
501,160.316,169.066,114.758,120.124,90,90,91.5044,92.3209,154.074,153.012,101.323,103.81,
502,160.414,169.036,114.831,120.033,90,90,91.6158,92.0616,154.246,153.08,101.259,103.753,
503,160.414,169.036,114.831,120.033,90,90,91.6158,92.0616,154.246,153.08,101.259,103.753,
504,160.456,168.989,114.931,119.774,90,90,91.7546,91.8198,154.533,153.38,101.213,103.699,
505,160.13,168.73,115.283,119.156,90,90,92.4346,90.9669,155.183,153.902,101.344,103.837,
506,160.13,168.73,115.283,119.156,90,90,92.4346,90.9669,155.183,153.902,101.344,103.837,
507,160.13,168.73,115.283,119.156,90,90,92.4346,90.9669,155.183,153.902,101.344,103.837,
508,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
509,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
510,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
511,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
512,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
513,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
514,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
515,160.13,168.73,115.283,119.156,90,90,92.4346,90.967,155.183,153.902,101.344,103.837,
516,160.271,168.866,115.184,119.203,90,90,92.3312,91.3199,154.952,153.655,101.348,103.789,
517,160.272,168.865,115.184,119.203,90,90,92.3307,91.3206,154.951,153.654,101.348,103.789,
518,160.272,168.865,115.184,119.203,90,90,92.3307,91.3206,154.951,153.654,101.348,103.789,
519,160.271,168.83,115.181,119.201,90,90,92.3263,91.3499,154.937,153.631,101.35,103.792,
520,165.368,172.22,113.664,118.421,90,90,91.4364,92.1653,153.063,152.792,100.135,102.581,
521,165.369,172.218,113.665,118.421,90,90,91.4364,92.1652,153.062,152.792,100.135,102.581,
522,165.369,172.218,113.665,118.421,90,90,91.4364,92.1652,153.062,152.792,100.135,102.581,
523,165.369,172.218,113.665,118.422,90,90,91.4363,92.1656,153.062,152.792,100.135,102.581,
524,165.377,172.219,113.678,118.423,90,90,91.4361,92.1623,153.059,152.785,100.13,102.581,
525,163.15,170.913,114.614,118.334,90,90,91.6598,92.0935,153.224,153.411,100.802,103.021,
526,163.15,170.899,114.614,118.332,90,90,91.6597,92.0958,153.223,153.41,100.802,103.021,
527,163.15,170.898,114.614,118.332,90,90,91.6597,92.096,153.223,153.409,100.802,103.021,
528,164.017,171.096,114.153,118.28,90,90,91.7073,92.4362,152.993,153.058,100.767,103.073,
529,164.017,171.096,114.153,118.28,90,90,91.7072,92.4362,152.993,153.058,100.767,103.073,
530,164.017,171.096,114.153,118.28,90,90,91.7072,92.4362,152.993,153.058,100.767,103.073,
531,164.017,171.096,114.153,118.28,90,90,91.7072,92.4362,152.993,153.058,100.767,103.073,
532,164.017,171.096,114.153,118.28,90,90,91.7072,92.4362,152.993,153.058,100.767,103.073,
533,164.017,171.096,114.153,118.28,90,90,91.7072,92.4362,152.993,153.058,100.767,103.073,
534,164.017,171.096,114.153,118.28,90,90,91.7072,92.4362,152.993,153.058,100.767,103.073,
535,164.561,172.344,113.981,118.888,90,90,91.8452,92.6107,155.193,155.095,100.473,102.886,
536,164.451,172.112,114.127,118.73,90,90,91.767,93.15,154.868,155.144,100.626,102.985,
537,164.447,172.079,114.131,118.73,90,90,91.7622,93.1443,154.856,155.132,100.628,102.99,
538,162.997,171.115,114.455,118.609,90,90,91.8735,93.0497,154.739,155.564,101.244,103.346,
539,162.997,171.115,114.455,118.609,90,90,91.8735,93.0496,154.739,155.564,101.244,103.346,
540,162.997,171.115,114.455,118.609,90,90,91.8735,93.0496,154.739,155.564,101.244,103.346,
541,162.997,171.114,114.455,118.609,90,90,91.8735,93.0496,154.738,155.564,101.244,103.346,
542,162.997,171.114,114.455,118.609,90,90,91.8735,93.0496,154.738,155.564,101.244,103.346,
543,160.797,169.215,114.738,118.971,90,90,91.8708,93.0373,154.443,155.003,102.143,103.843,
544,159.205,167.111,114.684,118.462,90,90,92.0174,92.5753,153.331,154.367,102.906,104.823,
545,159.201,167.111,114.681,118.458,90,90,92.0166,92.5776,153.332,154.362,102.906,104.823,
546,159.201,167.111,114.681,118.458,90,90,92.0166,92.5776,153.332,154.362,102.906,104.823,
547,159.201,167.111,114.681,118.458,90,90,92.0166,92.5776,153.332,154.362,102.906,104.823,
548,164.76,171.62,112.876,117.531,90,90,91.8515,93.0961,152.23,153.947,101.27,103.784,
549,163.771,171.058,113.288,117.312,90,90,91.8109,93.1063,152.021,153.395,101.634,103.666,
550,163.936,171.433,113.295,117.299,90,90,91.6079,93.0911,152.584,153.622,101.4,103.587,
551,163.601,171.663,113.508,117.266,90,90,91.6148,93.3447,152.4,153.949,101.501,103.465,
552,163.619,171.049,113.229,117.599,90,90,91.3109,93.6625,152.389,153.19,101.611,103.771,
553,163.616,171.037,113.229,117.598,90,90,91.3098,93.6608,152.385,153.183,101.611,103.773,
554,163.616,171.037,113.229,117.598,90,90,91.3098,93.6608,152.385,153.183,101.611,103.773,
555,163.616,171.037,113.229,117.598,90,90,91.3098,93.6608,152.385,153.183,101.611,103.773,
556,163.616,171.037,113.229,117.598,90,90,91.3098,93.6608,152.385,153.183,101.611,103.773,
557,161.616,168.934,114.876,116.641,90,90,92.5829,93.2133,153.31,153.251,102.845,104.681,
558,161.568,168.925,114.854,116.588,90,90,92.5809,93.2716,153.307,153.296,102.865,104.686,
559,163.366,170.73,113.342,117.971,90,90,92.3787,93.4163,152.613,153.285,101.867,104.019,
560,162.92,170.784,114.028,118.227,90,90,92.026,93.4532,153.241,153.277,101.73,103.716,
561,162.92,170.782,114.028,118.226,90,90,92.026,93.4533,153.241,153.277,101.73,103.716,
562,162.92,170.782,114.028,118.226,90,90,92.026,93.4533,153.241,153.277,101.73,103.716,
563,162.92,170.782,114.028,118.226,90,90,92.026,93.4533,153.241,153.277,101.73,103.716,
564,162.92,170.782,114.028,118.226,90,90,92.026,93.4533,153.241,153.277,101.73,103.716,
565,162.92,170.782,114.028,118.226,90,90,92.026,93.4533,153.241,153.277,101.73,103.716,
566,162.92,170.782,114.028,118.226,90,90,92.026,93.4533,153.241,153.277,101.73,103.716,
567,162.886,170.732,114.022,118.208,90,90,92.0164,93.4597,153.228,153.25,101.736,103.726,
568,161.605,170.325,114.697,118.005,90,90,92.234,93.0165,153.908,153.674,102.099,103.878,
